Latitude,Longitude,Elevation
44.575898333333356,-92.52893618266977,206.8208465576172
44.575898333333356,-92.52219859484774,203.0
44.575898333333356,-92.51546100702572,204.4113464355469
44.575898333333356,-92.5087234192037,203.0
44.575898333333356,-92.50198583138169,203.0
44.575898333333356,-92.49524824355969,203.0
44.575898333333356,-92.48851065573764,203.0
44.575898333333356,-92.48177306791565,203.0
44.575898333333356,-92.47503548009364,203.0
44.575898333333356,-92.4682978922716,203.0
44.575898333333356,-92.46156030444959,203.1299743652344
44.575898333333356,-92.45482271662758,203.0
44.575898333333356,-92.44808512880556,203.0
44.58069325000003,-92.63,213.4013824462891
44.58069325000003,-92.62326241217798,218.7718200683594
44.58069325000003,-92.61652482435595,206.9076690673828
44.58069325000003,-92.60978723653395,207.6717071533203
44.58069325000003,-92.60304964871193,207.2294158935547
44.58069325000003,-92.59631206088993,205.7196350097656
44.58069325000003,-92.58957447306791,205.4032287597656
44.58069325000003,-92.58283688524588,204.2157592773438
44.58069325000003,-92.57609929742388,203.3582763671875
44.58069325000003,-92.56936170960184,203.4329986572266
44.58069325000003,-92.56262412177985,204.0812377929688
44.58069325000003,-92.5558865339578,204.1096954345703
44.58069325000003,-92.54914894613579,203.0
44.58069325000003,-92.54241135831379,203.0390930175781
44.58069325000003,-92.53567377049177,203.0
44.58069325000003,-92.52893618266977,210.0614624023438
44.58069325000003,-92.52219859484774,205.9966278076172
44.58069325000003,-92.51546100702572,205.0714874267578
44.58069325000003,-92.5087234192037,205.3427429199219
44.58069325000003,-92.50198583138169,203.0
44.58069325000003,-92.49524824355969,210.3809356689453
44.58069325000003,-92.48851065573764,210.737548828125
44.58069325000003,-92.48177306791565,207.7578582763672
44.58069325000003,-92.47503548009364,203.0
44.58069325000003,-92.4682978922716,203.1042327880859
44.58069325000003,-92.46156030444959,208.4417266845703
44.58069325000003,-92.45482271662758,209.3785247802734
44.58069325000003,-92.44808512880556,203.0
44.5854881666667,-92.63,315.4042358398438
44.5854881666667,-92.62326241217798,304.5682983398438
44.5854881666667,-92.61652482435595,247.1887359619141
44.5854881666667,-92.60978723653395,206.9938507080078
44.5854881666667,-92.60304964871193,207.8392028808594
44.5854881666667,-92.59631206088993,206.1761627197266
44.5854881666667,-92.58957447306791,206.0679321289062
44.5854881666667,-92.58283688524588,206.3714599609375
44.5854881666667,-92.57609929742388,203.6269226074219
44.5854881666667,-92.56936170960184,203.4271697998047
44.5854881666667,-92.56262412177985,205.0698547363281
44.5854881666667,-92.5558865339578,204.0
44.5854881666667,-92.54914894613579,207.8465728759766
44.5854881666667,-92.54241135831379,205.9363555908203
44.5854881666667,-92.53567377049177,203.0
44.5854881666667,-92.52893618266977,208.0233001708984
44.5854881666667,-92.52219859484774,203.0
44.5854881666667,-92.51546100702572,203.0
44.5854881666667,-92.5087234192037,203.0
44.5854881666667,-92.50198583138169,219.3544464111328
44.5854881666667,-92.49524824355969,220.6839599609375
44.5854881666667,-92.48851065573764,228.8885192871094
44.5854881666667,-92.48177306791565,227.8631286621094
44.5854881666667,-92.47503548009364,226.9684600830078
44.5854881666667,-92.4682978922716,222.5014953613281
44.5854881666667,-92.46156030444959,222.4370727539062
44.5854881666667,-92.45482271662758,209.7803039550781
44.5854881666667,-92.44808512880556,209.2648773193359
44.59028308333337,-92.63,303.2145385742188
44.59028308333337,-92.62326241217798,287.7238159179688
44.59028308333337,-92.61652482435595,205.2975158691406
44.59028308333337,-92.60978723653395,207.4453735351562
44.59028308333337,-92.60304964871193,208.6783294677734
44.59028308333337,-92.59631206088993,206.84765625
44.59028308333337,-92.58957447306791,205.0321807861328
44.59028308333337,-92.58283688524588,204.7499694824219
44.59028308333337,-92.57609929742388,205.7887268066406
44.59028308333337,-92.56936170960184,204.4328155517578
44.59028308333337,-92.56262412177985,204.4120330810547
44.59028308333337,-92.5558865339578,210.3332672119141
44.59028308333337,-92.54914894613579,213.5272827148438
44.59028308333337,-92.54241135831379,217.6286773681641
44.59028308333337,-92.53567377049177,223.7568054199219
44.59028308333337,-92.52893618266977,224.660400390625
44.59028308333337,-92.52219859484774,217.6625671386719
44.59028308333337,-92.51546100702572,215.2763214111328
44.59028308333337,-92.5087234192037,240.6179809570312
44.59028308333337,-92.50198583138169,234.0251770019531
44.59028308333337,-92.49524824355969,234.9273834228516
44.59028308333337,-92.48851065573764,235.1397247314453
44.59028308333337,-92.48177306791565,236.38134765625
44.59028308333337,-92.47503548009364,236.0604705810547
44.59028308333337,-92.4682978922716,225.6854095458984
44.59028308333337,-92.46156030444959,231.7344970703125
44.59028308333337,-92.45482271662758,230.7639312744141
44.59028308333337,-92.44808512880556,208.4701538085938
44.595078000000036,-92.63,259.7163391113281
44.595078000000036,-92.62326241217798,214.5610656738281
44.595078000000036,-92.61652482435595,206.7972106933594
44.595078000000036,-92.60978723653395,207.4773254394531
44.595078000000036,-92.60304964871193,204.7450256347656
44.595078000000036,-92.59631206088993,204.8571319580078
44.595078000000036,-92.58957447306791,205.0347595214844
44.595078000000036,-92.58283688524588,204.4637145996094
44.595078000000036,-92.57609929742388,205.3916778564453
44.595078000000036,-92.56936170960184,204.0775604248047
44.595078000000036,-92.56262412177985,204.0
44.595078000000036,-92.5558865339578,206.7433776855469
44.595078000000036,-92.54914894613579,229.6325988769531
44.595078000000036,-92.54241135831379,226.93701171875
44.595078000000036,-92.53567377049177,220.3695526123047
44.595078000000036,-92.52893618266977,218.9890289306641
44.595078000000036,-92.52219859484774,213.6039428710938
44.595078000000036,-92.51546100702572,237.1128082275391
44.595078000000036,-92.5087234192037,236.9234619140625
44.595078000000036,-92.50198583138169,238.3104248046875
44.595078000000036,-92.49524824355969,238.8239440917969
44.595078000000036,-92.48851065573764,240.2999572753906
44.595078000000036,-92.48177306791565,240.5652313232422
44.595078000000036,-92.47503548009364,235.4363861083984
44.595078000000036,-92.4682978922716,224.9976501464844
44.595078000000036,-92.46156030444959,237.9740295410156
44.595078000000036,-92.45482271662758,232.6136779785156
44.595078000000036,-92.44808512880556,208.7581329345703
44.599872916666705,-92.63,204.0329895019531
44.599872916666705,-92.62326241217798,203.8761901855469
44.599872916666705,-92.61652482435595,205.5311126708984
44.599872916666705,-92.60978723653395,204.2728576660156
44.599872916666705,-92.60304964871193,204.2552795410156
44.599872916666705,-92.59631206088993,205.6899108886719
44.599872916666705,-92.58957447306791,205.9812316894531
44.599872916666705,-92.58283688524588,204.0386199951172
44.599872916666705,-92.57609929742388,205.8176727294922
44.599872916666705,-92.56936170960184,204.0001525878906
44.599872916666705,-92.56262412177985,209.6307067871094
44.599872916666705,-92.5558865339578,231.5136871337891
44.599872916666705,-92.54914894613579,226.8665161132812
44.599872916666705,-92.54241135831379,220.3981628417969
44.599872916666705,-92.53567377049177,217.9394683837891
44.599872916666705,-92.52893618266977,217.4559783935547
44.599872916666705,-92.52219859484774,231.8474273681641
44.599872916666705,-92.51546100702572,238.3829193115234
44.599872916666705,-92.5087234192037,242.9687194824219
44.599872916666705,-92.50198583138169,238.4393310546875
44.599872916666705,-92.49524824355969,243.9748840332031
44.599872916666705,-92.48851065573764,238.7973175048828
44.599872916666705,-92.48177306791565,237.7703552246094
44.599872916666705,-92.47503548009364,236.9892120361328
44.599872916666705,-92.4682978922716,238.6297912597656
44.599872916666705,-92.46156030444959,264.3433532714844
44.599872916666705,-92.45482271662758,305.6726379394531
44.599872916666705,-92.44808512880556,211.9936828613281
44.604667833333366,-92.63,218.3619842529297
44.604667833333366,-92.62326241217798,207.5013122558594
44.604667833333366,-92.61652482435595,205.1673126220703
44.604667833333366,-92.60978723653395,208.1730346679688
44.604667833333366,-92.60304964871193,205.1787872314453
44.604667833333366,-92.59631206088993,206.0992889404297
44.604667833333366,-92.58957447306791,204.0
44.604667833333366,-92.58283688524588,204.0
44.604667833333366,-92.57609929742388,204.0
44.604667833333366,-92.56936170960184,204.0
44.604667833333366,-92.56262412177985,229.6177368164062
44.604667833333366,-92.5558865339578,226.7772979736328
44.604667833333366,-92.54914894613579,213.0774841308594
44.604667833333366,-92.54241135831379,215.2424011230469
44.604667833333366,-92.53567377049177,217.07861328125
44.604667833333366,-92.52893618266977,238.0280609130859
44.604667833333366,-92.52219859484774,239.1033172607422
44.604667833333366,-92.51546100702572,239.6763458251953
44.604667833333366,-92.5087234192037,240.4942932128906
44.604667833333366,-92.50198583138169,238.5838623046875
44.604667833333366,-92.49524824355969,239.9000396728516
44.604667833333366,-92.48851065573764,241.0362854003906
44.604667833333366,-92.48177306791565,239.9055023193359
44.604667833333366,-92.47503548009364,259.9972534179688
44.604667833333366,-92.4682978922716,282.5242919921875
44.604667833333366,-92.46156030444959,318.794677734375
44.604667833333366,-92.45482271662758,300.3250427246094
44.604667833333366,-92.44808512880556,211.5167999267578
44.60946275000004,-92.63,203.0
44.60946275000004,-92.62326241217798,214.3287963867188
44.60946275000004,-92.61652482435595,204.0
44.60946275000004,-92.60978723653395,208.8726959228516
44.60946275000004,-92.60304964871193,204.0
44.60946275000004,-92.59631206088993,204.0
44.60946275000004,-92.58957447306791,209.5330810546875
44.60946275000004,-92.58283688524588,207.7018890380859
44.60946275000004,-92.57609929742388,204.0003509521484
44.60946275000004,-92.56936170960184,229.7304382324219
44.60946275000004,-92.56262412177985,219.7308959960938
44.60946275000004,-92.5558865339578,216.2752075195312
44.60946275000004,-92.54914894613579,220.7787475585938
44.60946275000004,-92.54241135831379,219.1753234863281
44.60946275000004,-92.53567377049177,253.9041748046875
44.60946275000004,-92.52893618266977,310.9132080078125
44.60946275000004,-92.52219859484774,285.754150390625
44.60946275000004,-92.51546100702572,311.1510009765625
44.60946275000004,-92.5087234192037,283.19970703125
44.60946275000004,-92.50198583138169,305.6343688964844
44.60946275000004,-92.49524824355969,258.6797180175781
44.60946275000004,-92.48851065573764,275.9417419433594
44.60946275000004,-92.48177306791565,312.3933715820312
44.60946275000004,-92.47503548009364,318.3580627441406
44.60946275000004,-92.4682978922716,319.3436584472656
44.60946275000004,-92.46156030444959,323.2689208984375
44.60946275000004,-92.45482271662758,316.29248046875
44.60946275000004,-92.44808512880556,218.7506866455078
